"Activity" "Subject" "Body_Acceleration_Mean_X" "Body_Acceleration_Mean_Y" "Body_Acceleration_Mean_Z" "Body_Acceleration_StD_X" "Body_Acceleration_StD_Y" "Body_Acceleration_StD_Z" "Gravity_Acceleration_Mean_X" "Gravity_Acceleration_Mean_Y" "Gravity_Acceleration_Mean_Z" "Gravity_Acceleration_StD_X" "Gravity_Acceleration_StD_Y" "Gravity_Acceleration_StD_Z" "Body_Acceleration_Jerk_Mean_X" "Body_Acceleration_Jerk_Mean_Y" "Body_Acceleration_Jerk_Mean_Z" "Body_Acceleration_Jerk_StD_X" "Body_Acceleration_Jerk_StD_Y" "Body_Acceleration_Jerk_StD_Z" "Body_Gyroscope_Mean_X" "Body_Gyroscope_Mean_Y" "Body_Gyroscope_Mean_Z" "Body_Gyroscope_StD_X" "Body_Gyroscope_StD_Y" "Body_Gyroscope_StD_Z" "Body_Gyroscope_Jerk_Mean_X" "Body_Gyroscope_Jerk_Mean_Y" "Body_Gyroscope_Jerk_Mean_Z" "Body_Gyroscope_Jerk_StD_X" "Body_Gyroscope_Jerk_StD_Y" "Body_Gyroscope_Jerk_StD_Z" "Body_Acceleration_Magnitude_Mean" "Body_Acceleration_Magnitude_StD" "Gravity_Acceleration_Magnitude_Mean" "Gravity_Acceleration_Magnitude_StD" "Body_Acceleration_Jerk_Magnitude_Mean" "Body_Acceleration_Jerk_Magnitude_StD" "Body_Gyroscope_Magnitude_Mean" "Body_Gyroscope_Magnitude_StD" "Body_Gyroscope_Jerk_Magnitude_Mean" "Body_Gyroscope_Jerk_Magnitude_StD" "FFT_Body_Acceleration_Mean_X" "FFT_Body_Acceleration_Mean_Y" "FFT_Body_Acceleration_Mean_Z" "FFT_Body_Acceleration_StD_X" "FFT_Body_Acceleration_StD_Y" "FFT_Body_Acceleration_StD_Z" "FFT_Body_Acceleration_Jerk_Mean_X" "FFT_Body_Acceleration_Jerk_Mean_Y" "FFT_Body_Acceleration_Jerk_Mean_Z" "FFT_Body_Acceleration_Jerk_StD_X" "FFT_Body_Acceleration_Jerk_StD_Y" "FFT_Body_Acceleration_Jerk_StD_Z" "FFT_Body_Gyroscope_Mean_X" "FFT_Body_Gyroscope_Mean_Y" "FFT_Body_Gyroscope_Mean_Z" "FFT_Body_Gyroscope_StD_X" "FFT_Body_Gyroscope_StD_Y" "FFT_Body_Gyroscope_StD_Z" "FFT_Body_Acceleration_Magnitude_Mean" "FFT_Body_Acceleration_Magnitude_StD" "FFT_Body_Acceleration_Jerk_Magnitude_Mean" "FFT_Body_Acceleration_Jerk_Magnitude_StD" "FFT_Body_Gyroscope_Magnitude_Mean" "FFT_Body_Gyroscope_Magnitude_StD" "FFT_Body_Gyroscope_Jerk_Magnitude_Mean" "FFT_Body_Gyroscope_Jerk_Magnitude_StD"
"WALKING_UPSTAIRS" 14 2.6242106612963e-01 -2.04388180024074e-02 -1.12279688983333e-01 -3.09396717592593e-01 3.07195533e-01 6.09017879074074e-01 6.88256122222222e-01 -3.22680364814815e-01 -4.9508872037037e-01 -9.28523640925926e-01 -9.07231431296296e-01 -8.75450819074074e-01 8.03303022222222e-02 -1.83131159944444e-02 3.44199486481481e-03 -3.68780418888889e-01 -3.36427181240741e-01 -3.27868814314815e-01 8.13841685037037e-02 -1.23499570044444e-01 -4.41381886666667e-02 -4.54283337592593e-01 4.76518714444444e-01 5.64875818162963e-01 -1.28266667862963e-01 -2.07749732407407e-02 -1.37237620296296e-02 -6.46611034444444e-01 -3.71479721296296e-01 -3.59816626703704e-01 1.40108204051852e-01 -1.97686685018519e-02 1.40108204051852e-01 -1.97686685018519e-02 -2.8366383592037e-01 -3.37086266574074e-01 3.65779419444444e-01 2.99975979851852e-01 -3.99921949557407e-01 -4.85819293703704e-01 -3.23508442240741e-01 1.63939234574074e-02 1.91693742633333e-01 -3.04980247962963e-01 3.56072772037037e-01 6.87124163703704e-01 -3.83497147037037e-01 -3.47606639592593e-01 -2.64008468333333e-01 -4.1096787037037e-01 -3.71572473072222e-01 -3.91077873148148e-01 -4.41048358648148e-01 1.18687692187963e-01 1.96703218737037e-01 -4.64742933888889e-01 6.46233637037037e-01 5.22454216314815e-01 -7.59851813333333e-02 -1.43253889222222e-01 -2.88744334092593e-01 -4.09847649281481e-01 4.88588668185185e-02 2.36659662496296e-01 -4.57250612407407e-01 -5.64964076388889e-01
"WALKING_UPSTAIRS" 15 2.70187595833333e-01 -2.87523860708333e-02 -1.16952464895833e-01 -2.60971840270833e-02 -4.06536043541667e-03 -3.79717488104167e-01 9.18544812291667e-01 -3.149610125e-01 8.11803405e-02 -9.52562395625e-01 -9.27648821458333e-01 -9.2161847875e-01 7.297243298125e-02 -4.17361847916667e-03 -5.25879898958333e-03 -1.86944664541667e-01 -3.11861356875e-01 -7.48809454166667e-01 9.03340029875e-02 -1.54721289270833e-01 9.11681484547917e-02 -4.15251317916667e-01 -3.302332351e-01 -4.77365945208333e-01 -1.44485986527083e-01 -3.65419164020833e-02 -7.67242496041667e-02 -5.25533949791667e-01 -7.63053512083333e-01 -6.57907649166667e-01 -9.71394711666667e-04 -1.36552217494583e-01 -9.71394711666667e-04 -1.36552217494583e-01 -3.16050382083333e-01 -3.13363553125e-01 -2.01217274e-01 -2.88429008639583e-01 -6.63637117708333e-01 -7.48954848541667e-01 -7.46328434375e-02 -1.019354328e-01 -5.395910825e-01 -8.38243761666667e-03 -1.91328333041667e-02 -3.49600353270833e-01 -2.370530733125e-01 -3.38102216666667e-01 -7.14554172708333e-01 -2.07231605488542e-01 -3.30391429583333e-01 -7.83004506458333e-01 -3.61096856875e-01 -5.17025245833333e-01 -4.85701745833333e-01 -4.372253275e-01 -2.43612269004167e-01 -5.23744300833333e-01 -1.65242147958333e-01 -2.55659340833333e-01 -2.61956679958333e-01 -3.91313399375e-01 -4.5369356625e-01 -3.08585869854167e-01 -7.31422357916667e-01 -7.93104483333333e-01
"WALKING_UPSTAIRS" 16 2.55986102627451e-01 -1.43654945011765e-02 -1.24074517745098e-01 -3.97083831568627e-01 -1.63732745078431e-01 -1.29283825721569e-01 8.26874282745098e-01 -8.05926025490196e-02 -3.79059698039216e-01 -9.48413552745098e-01 -9.33657461176471e-01 -9.07649558823529e-01 7.62526677e-02 1.73729333352941e-02 3.80533591627451e-02 -5.21089140196078e-01 -4.25625937254902e-01 -5.93411129607843e-01 7.18408878078431e-02 -4.86136789705882e-02 -7.79288021764706e-03 -5.08087166666667e-01 -5.8638289372549e-01 -3.65025170078431e-01 -1.40908293613922e-01 -2.96211298558824e-02 -3.5416300054902e-02 -7.07264168627451e-01 -7.7471906627451e-01 -7.17101021960784e-01 -2.33990331568627e-01 -3.34795080196078e-01 -2.33990331568627e-01 -3.34795080196078e-01 -4.8321905e-01 -4.93067129607843e-01 -3.08260568039216e-01 -5.18189646470588e-01 -7.37705162156863e-01 -7.97293228431373e-01 -4.74984014705882e-01 -2.68063812745098e-01 -3.35853041176471e-01 -3.69636140980392e-01 -1.66324239117647e-01 -9.4561233145098e-02 -5.46088862941176e-01 -4.68605205294118e-01 -5.65220840588235e-01 -5.38073090196078e-01 -4.17127012352941e-01 -6.20123586470588e-01 -5.3239971627451e-01 -6.42018064117647e-01 -4.92427493529412e-01 -5.09896031372549e-01 -5.59600598431373e-01 -3.87309489901961e-01 -3.70649738235294e-01 -4.18924256078431e-01 -4.75597717843137e-01 -5.1993124e-01 -6.30546675490196e-01 -5.32486721568627e-01 -7.87833632352941e-01 -8.25314327058824e-01
"WALKING_UPSTAIRS" 17 2.52604768583333e-01 -2.28645614308333e-02 -1.21290442104167e-01 -6.2952754100625e-02 -1.31721014395833e-02 -2.30220954239583e-01 8.53530565833333e-01 -2.84153753333333e-01 -2.98171464166667e-01 -9.49460372291667e-01 -9.1597346625e-01 -9.30159843541667e-01 7.680441704375e-02 3.083565139375e-02 7.59533846458334e-03 -2.92665827083333e-01 -3.49791873229167e-01 -6.57430836041667e-01 -3.04250571395833e-02 -5.48455941370417e-02 5.60931358145833e-02 -4.96562732729167e-01 -4.93044125208333e-01 -2.34402350714583e-01 -1.42655397660417e-01 -4.14496328508333e-02 -2.23482086545833e-02 -6.06044344375e-01 -6.76722847708333e-01 -6.10586202291667e-01 -1.28062276916667e-02 -1.028777303875e-01 -1.28062276916667e-02 -1.028777303875e-01 -3.57233897916667e-01 -3.90912450416667e-01 -2.35191249091667e-01 -4.40837260125e-01 -6.37367490625e-01 -6.8231162875e-01 -1.397522212625e-01 -1.175197356e-01 -3.999234945625e-01 -3.55381172854167e-02 -2.52781736083333e-02 -2.048157105e-01 -3.60272225833333e-01 -3.7705192875e-01 -6.33017707916667e-01 -2.87219038291667e-01 -3.65114263583333e-01 -6.80325770833333e-01 -4.16223018291667e-01 -5.21435415208333e-01 -3.24273713333333e-01 -5.244683916875e-01 -4.81154119791667e-01 -2.778914704375e-01 -1.50305643291667e-01 -2.17393170604167e-01 -3.60299853125e-01 -4.37383107916667e-01 -5.04066956875e-01 -4.96444579791667e-01 -6.69008763541667e-01 -7.241557425e-01
"WALKING_UPSTAIRS" 18 2.65401201896552e-01 -2.22060684378914e-02 -1.12655891327586e-01 -3.80168286724138e-01 -2.11155120224138e-01 -3.1437339137931e-01 8.83330258448276e-01 -3.16619946206897e-01 -1.06112549189655e-01 -9.61738807068966e-01 -9.42056881206897e-01 -9.07839723965517e-01 8.12402028517241e-02 2.11654691775862e-02 9.3589662862069e-03 -5.63202134655172e-01 -5.6794063862069e-01 -7.60829911206897e-01 -4.70683915017241e-02 -5.26133819862069e-02 9.06736478431034e-02 -5.93841504137931e-01 -5.07297003103448e-01 -4.33922212068966e-01 -8.99953036658621e-02 -5.27472610827586e-02 -6.92536211396552e-02 -7.6068902862069e-01 -8.28872171206897e-01 -7.18951757931034e-01 -2.79146312758621e-01 -3.7184157e-01 -2.79146312758621e-01 -3.7184157e-01 -6.01463948275862e-01 -5.79330320344828e-01 -3.691086e-01 -5.28058134137931e-01 -7.81652689310345e-01 -8.35525127931035e-01 -4.65097261896552e-01 -3.63450742586207e-01 -5.22728377068965e-01 -3.50639840862069e-01 -1.90550638155172e-01 -2.69571390465517e-01 -5.89410590172414e-01 -5.79650286034483e-01 -7.36149274137931e-01 -5.75331252413793e-01 -5.85531432931034e-01 -7.84728430344828e-01 -5.9232371e-01 -6.49817266551724e-01 -5.04364096896552e-01 -6.0071129637931e-01 -4.43429836896552e-01 -4.66022431206897e-01 -4.36561064482759e-01 -4.36218933448276e-01 -5.74481396551724e-01 -5.87926077068965e-01 -6.54029089310345e-01 -5.33044636034483e-01 -8.26193160862069e-01 -8.60910992241379e-01
"WALKING_UPSTAIRS" 19 2.42118808925e-01 -3.03986615775e-02 -1.51054607725e-01 -1.287420952375e-01 1.76349922525e-01 -1.904685504575e-01 8.294283725e-01 -3.871007085e-01 -2.210087627e-01 -9.16495992e-01 -9.010448505e-01 -8.3693567475e-01 8.315450836225e-02 5.6818586275e-02 3.16681980575e-02 -1.742790558e-01 -1.28865483575e-02 -4.442822275e-01 3.88537087875e-02 -1.34514320575e-01 -2.33248224999999e-04 -4.068000325e-01 -1.7263322355e-01 -1.10117174875e-01 -1.018063044e-01 -3.46288461475e-02 -5.33545875525e-02 -2.3937641116e-01 -4.9212221875e-01 -3.754149830025e-01 1.738119347275e-02 -1.77666828025e-01 1.738119347275e-02 -1.77666828025e-01 -1.14189605875e-01 -2.84060693125e-01 -6.161577145e-02 -2.6440144275e-01 -3.72790526575e-01 -5.0740029025e-01 -1.5687949467775e-01 1.11818164225e-01 -2.196444734075e-01 -1.1993477534e-01 1.3255758081125e-01 -2.399806950525e-01 -2.053226461925e-01 -7.3928372175e-02 -3.806571232e-01 -2.172651781e-01 -1.31695876025e-02 -5.0771620575e-01 -1.94485509535e-01 -2.254218170275e-01 -6.612935167e-02 -4.775147465e-01 -1.49925160355e-01 -2.07498123525e-01 -7.962876322e-02 -3.68253499e-01 -1.87391317015e-01 -4.3467125e-01 -2.8884026785e-01 -3.771327525e-01 -4.771839145e-01 -5.8828966075e-01
"WALKING_UPSTAIRS" 20 2.52098317156863e-01 -2.82258047588235e-02 -1.21023947784314e-01 -1.16088676011765e-01 1.5219632835098e-01 -2.29249455098039e-01 7.77095717058824e-01 -4.79894842941176e-01 -1.30117634791765e-01 -9.31405014313725e-01 -9.2459435372549e-01 -9.04064093529412e-01 8.36451256901961e-02 6.59982629803922e-03 -2.4542099304902e-02 -1.85695388078431e-01 -2.60789711588235e-01 -5.13641207058824e-01 6.59193258862745e-02 -1.74650964745098e-01 5.8701941845098e-02 -4.92701193921569e-01 -1.04722161186078e-01 1.84119332796078e-01 -1.48389168870392e-01 -1.89816250372549e-02 -5.18985451176471e-02 -4.71107678431373e-01 -3.93988623529412e-01 -2.53867089670588e-01 8.72502461176471e-03 -1.98269718823529e-01 8.72502461176471e-03 -1.98269718823529e-01 -2.55611242098039e-01 -2.39444370019608e-01 2.23302538235294e-02 -2.53929985803922e-01 -3.7192841627451e-01 -4.55396068627451e-01 -1.40439074776471e-01 -2.93832440223529e-02 -3.18431522156863e-01 -1.08444759592157e-01 1.6454675022549e-01 -2.42438965196078e-01 -2.56162264623529e-01 -3.12161098966667e-01 -4.92755895098039e-01 -1.87090779486275e-01 -2.55008282372549e-01 -5.33201712745098e-01 -3.72684353921569e-01 -1.62341385629412e-01 1.15076640798039e-01 -5.32021733921569e-01 -7.9046721372549e-02 9.5476833245098e-02 -2.05009295196078e-01 -3.20241012294118e-01 -2.15014031556863e-01 -2.80450026862745e-01 -2.86627716823529e-01 -3.60948341823529e-01 -4.50393446470588e-01 -5.0282154372549e-01
"WALKING_UPSTAIRS" 21 2.65194544680851e-01 -2.37218695148936e-02 -1.25414265340426e-01 -2.40808282276596e-01 1.09787469104255e-01 -2.19707928574468e-01 7.81177210851064e-01 -4.32309617446809e-01 -3.09735038510638e-01 -9.40911635531915e-01 -9.41523624255319e-01 -9.32716253829787e-01 1.04034223065957e-01 -1.56290073042553e-02 -3.60115472978723e-02 -4.24052014680851e-01 -2.03209665702128e-01 -5.62052350212766e-01 6.2608688893617e-02 -1.55622431382979e-01 -5.46829763829787e-03 -5.3190941893617e-01 -4.63136841489362e-01 5.17155421740426e-02 -1.44351492595745e-01 -1.32022768074468e-02 -6.94066389361702e-03 -5.73541839148936e-01 -6.04469603617021e-01 -5.64149244893617e-01 -8.10453188106383e-02 -2.78474283829787e-01 -8.10453188106383e-02 -2.78474283829787e-01 -3.55047693617021e-01 -4.04183875893617e-01 -1.68982721146809e-01 -4.20236002514894e-01 -5.77935642978723e-01 -6.47723419148936e-01 -3.19169340234043e-01 2.21598658106383e-02 -3.21712974042553e-01 -2.13184048e-01 8.23434279595745e-02 -2.2716417293617e-01 -4.36839580425532e-01 -2.05067301297872e-01 -5.19815170851064e-01 -4.62972848723404e-01 -2.61261053404255e-01 -6.03127367234043e-01 -4.46974007021277e-01 -4.46691581702128e-01 -1.55762354829787e-01 -5.60968048723404e-01 -4.78299637021277e-01 1.30916351042553e-02 -2.57894449148936e-01 -4.03357611702128e-01 -3.55443706553191e-01 -4.7772185e-01 -4.75369886808511e-01 -4.83407096425532e-01 -6.28915748723404e-01 -7.00980410425532e-01
"WALKING_UPSTAIRS" 22 2.48391534566667e-01 -2.68622561133333e-02 -1.17550861738095e-01 8.35738640921429e-02 2.50067523738095e-01 -1.09613216345238e-01 8.89454382857143e-01 -3.3682691e-01 -9.57978990316667e-02 -9.4063384047619e-01 -9.41620221904762e-01 -9.13153632142857e-01 8.77172239047619e-02 3.67082966285714e-02 -3.3616970907381e-02 -8.53992680952381e-03 -5.75784544857143e-02 -4.71703304761905e-01 1.3497880785381e-01 -1.81458414495238e-01 1.57359244619048e-02 -3.01491709628571e-01 -4.89417908809524e-01 -1.57758060642857e-01 -1.48450080695476e-01 -3.81312609738095e-02 -6.7457054547619e-02 -3.96699215238095e-01 -7.04255415e-01 -5.15697758571429e-01 2.10282608333333e-01 -1.58757474833333e-01 2.10282608333333e-01 -1.58757474833333e-01 -9.57840344357143e-02 -8.76501605595238e-02 -1.280319236e-01 -2.025581772e-01 -5.68111869047619e-01 -6.75633024285714e-01 -5.53996485285714e-02 1.3068653882619e-01 -2.28019952309524e-01 1.32048813464286e-01 2.30058772192857e-01 -1.16753339559524e-01 -3.82449785166667e-02 -7.51829281833333e-02 -4.14448875714286e-01 -6.77978520178571e-02 -1.06099613648095e-01 -5.28567802619048e-01 -1.9545699252381e-01 -5.23943751666667e-01 -1.99313066142857e-01 -3.38139776690476e-01 -4.73882071666667e-01 -2.22431794690476e-01 -8.66905123880952e-02 -3.34126221428571e-01 -4.58020362119048e-02 -1.51299835619048e-01 -3.69902e-01 -2.34023031571429e-01 -6.67996003333333e-01 -7.0987053452381e-01
"WALKING_UPSTAIRS" 23 2.49995171031373e-01 -3.23844029237255e-02 -1.26890616782353e-01 -2.43887818513725e-01 4.48435785868627e-02 1.0080118935098e-01 8.43438810196078e-01 -2.14481808235294e-01 -3.5593445e-01 -9.33344481568627e-01 -9.10474557058824e-01 -9.02065910392157e-01 7.23649984647059e-02 3.9986286827451e-02 1.59234167843137e-02 -3.65398622764706e-01 -3.28225031e-01 -4.08094020392157e-01 9.57940245941176e-02 -1.11564389137255e-01 -3.25557522333333e-02 -5.50664576666667e-01 -2.93681861176471e-01 -3.17301153392157e-02 -1.09913094117647e-01 -5.23943787039216e-02 -9.24998531372549e-02 -5.48318881568627e-01 -4.93514122352941e-01 -5.43765425882353e-01 -1.17536873784314e-02 -2.71893714117647e-01 -1.17536873784314e-02 -2.71893714117647e-01 -3.11143885098039e-01 -3.62708849411765e-01 -1.56527148792745e-01 -3.66732989313725e-01 -5.04367150588235e-01 -5.51275188627451e-01 -2.72605689568627e-01 -7.69773944803922e-02 -7.0577489272549e-02 -2.34309548019608e-01 3.80597405498039e-02 1.04508755759412e-01 -3.65642513176471e-01 -3.26236287627451e-01 -3.46605238039216e-01 -4.24877553333333e-01 -3.80894442941176e-01 -4.6895638372549e-01 -4.30239229235294e-01 -2.90447408901961e-01 -1.63001294113725e-01 -5.90430783921569e-01 -3.01619977058824e-01 -8.22521122215686e-02 -2.31382662235294e-01 -4.10047643333333e-01 -3.02968064764706e-01 -4.54324844901961e-01 -3.80388292223529e-01 -4.70491576431373e-01 -5.1871565e-01 -6.32659461568627e-01
"WALKING_UPSTAIRS" 24 2.69881106779661e-01 -2.51979434569492e-02 -1.14248610966102e-01 -3.44399351355932e-01 -1.16804488966102e-01 -2.55601012881356e-01 9.06369500508475e-01 -2.37498409152542e-01 -2.27134869152542e-01 -9.62190567457627e-01 -9.16690779830509e-01 -9.34952938983051e-01 8.62310100338983e-02 -1.50816047830508e-02 -1.32353651798305e-02 -4.9876467220339e-01 -5.1522075220339e-01 -5.23807264237288e-01 8.83163772152542e-02 -1.05932947294915e-01 2.48290702830508e-02 -5.77426408813559e-01 -5.68534124576271e-01 -2.7459628379661e-01 -1.46800845605424e-01 -3.17350582050847e-02 -4.98427228983051e-02 -6.40489537966102e-01 -6.46644373728814e-01 -6.48975330847458e-01 -2.26402822033898e-01 -3.0685447e-01 -2.26402822033898e-01 -3.0685447e-01 -4.88487620508475e-01 -4.41068689830508e-01 -3.3443583979661e-01 -5.03929060169492e-01 -6.58751629152542e-01 -6.38180352881356e-01 -3.95790553898305e-01 -2.52412541966102e-01 -3.12792211016949e-01 -3.26165553050847e-01 -1.07787679328814e-01 -2.8314344338983e-01 -5.15644617288136e-01 -5.27604243559322e-01 -4.8339098779661e-01 -5.27104719152542e-01 -5.35843319152542e-01 -5.62727123050847e-01 -5.03188684915254e-01 -5.46620981186441e-01 -3.72182912033898e-01 -6.02945480677966e-01 -5.86177824237288e-01 -3.11996408983051e-01 -3.22300989322034e-01 -4.06283377627119e-01 -4.29800778813559e-01 -4.5964779779661e-01 -5.64664994745763e-01 -5.4907099e-01 -6.4611467e-01 -6.53876950677966e-01
"WALKING_UPSTAIRS" 25 2.77995411384615e-01 -2.69863524264615e-02 -1.26210440292308e-01 -4.59775646153846e-01 -2.23086808769231e-01 -2.96523975076923e-01 9.27693239538462e-01 -2.17641282461538e-01 1.08230986684615e-01 -9.50878450307692e-01 -9.31758272769231e-01 -8.82722399076923e-01 7.40041435707692e-02 9.25514041553846e-03 -1.16906813498462e-02 -6.63642746307692e-01 -6.27131235692308e-01 -8.12458372307692e-01 5.56121923307692e-02 -1.09437658104615e-01 9.96227385527692e-02 -4.89011794784615e-01 -4.33673383846154e-01 -5.64195608923077e-01 -1.26481161061538e-01 -2.81452998369231e-02 -5.40452217153846e-02 -6.93854902307692e-01 -8.39699143076923e-01 -7.46268282923077e-01 -3.05772199076923e-01 -4.80006649846154e-01 -3.05772199076923e-01 -4.80006649846154e-01 -6.79160843538462e-01 -6.74513059846154e-01 -3.186346998e-01 -3.87754116158462e-01 -7.77106026615385e-01 -8.24883302769231e-01 -5.21649838769231e-01 -3.80150805384615e-01 -5.42931828e-01 -4.37975786923077e-01 -1.99988428584615e-01 -2.37296741292308e-01 -6.68208156461538e-01 -6.40849424923077e-01 -7.93266971230769e-01 -6.90213625846154e-01 -6.38086010153846e-01 -8.30526636615385e-01 -4.76144998846154e-01 -6.18579913384615e-01 -5.75169715692308e-01 -5.00119831476923e-01 -3.49362687538462e-01 -6.01112612153846e-01 -5.27907561538462e-01 -5.36120293230769e-01 -6.54795110615385e-01 -7.03433692615385e-01 -5.67153469846154e-01 -3.86612992876923e-01 -8.22403906e-01 -8.41061012153846e-01
"WALKING_UPSTAIRS" 26 2.72691394545455e-01 -2.81633797398182e-02 -1.21943461236364e-01 -1.69006952418182e-01 -4.91726302763636e-02 -4.04596936545455e-01 9.42095257090909e-01 -2.46169656181818e-01 -1.99310572363636e-03 -9.62011392181818e-01 -9.37858157818182e-01 -9.29636797636364e-01 7.55645318545455e-02 2.09171684890909e-03 -1.17089275472727e-02 -2.90879965872727e-01 -3.99771473818182e-01 -6.77995585454545e-01 -2.47950825654545e-02 -6.57601804418182e-02 7.21458973490909e-02 -5.50274396e-01 -6.03097110545455e-01 -3.090880546e-01 -9.75590199454545e-02 -3.86244096705455e-02 -5.95558392545455e-02 -5.15829417272727e-01 -7.25210290909091e-01 -5.56390218e-01 -1.42874499381818e-01 -1.507071068e-01 -1.42874499381818e-01 -1.507071068e-01 -4.04463896363636e-01 -3.34531344727273e-01 -3.44427047636364e-01 -5.14032410181818e-01 -6.48099850181818e-01 -6.61829656545455e-01 -2.42820756127273e-01 -1.85528313272727e-01 -4.99502759272727e-01 -1.42843838381818e-01 -4.39473073581818e-02 -4.00902256363636e-01 -3.04540556345455e-01 -4.19344696e-01 -6.39741264909091e-01 -3.42075432e-01 -4.20055781272727e-01 -7.15726893818182e-01 -4.27686570727273e-01 -6.17112539636364e-01 -3.42703926363636e-01 -5.90812298e-01 -5.98236639818182e-01 -3.62052183090909e-01 -1.67566383372727e-01 -2.74226227272727e-01 -2.94970470909091e-01 -3.93715352181818e-01 -5.56084778181818e-01 -5.69632e-01 -6.73580662727273e-01 -6.69846294545455e-01
"WALKING_UPSTAIRS" 27 2.65770253921569e-01 -2.00953324078431e-02 -1.23530438196078e-01 -2.95439547254902e-01 -9.50104077e-02 -2.3070787672549e-01 8.68000278627451e-01 -2.29278659607843e-01 -2.94642640196078e-01 -9.56433874705882e-01 -9.47713378627451e-01 -9.26675381176471e-01 7.34763532039216e-02 -1.40229374470588e-02 6.7467910745098e-03 -4.68066189411765e-01 -4.26833499411765e-01 -6.33722935098039e-01 -9.40344886803922e-02 2.12499391686275e-03 1.40129855776471e-01 -5.62461004705882e-01 -5.87966800588235e-01 -1.69960785215686e-01 -9.37518711117647e-02 -5.09235220237255e-02 -6.29013722509804e-02 -6.95774947647059e-01 -7.11148438235294e-01 -6.76876469411765e-01 -1.60589355980392e-01 -3.7994878627451e-01 -1.60589355980392e-01 -3.7994878627451e-01 -4.79067422156863e-01 -4.64610567058824e-01 -2.86145719598039e-01 -5.01775426447059e-01 -6.99895090784314e-01 -7.24671165490196e-01 -4.17607401176471e-01 -2.49688517843137e-01 -4.18886395098039e-01 -2.53504065686275e-01 -7.94059822941176e-02 -1.97338870980392e-01 -5.0311385627451e-01 -4.4246561254902e-01 -6.08544241568627e-01 -4.7892337254902e-01 -4.50116431176471e-01 -6.57139420784314e-01 -5.44369229411765e-01 -5.94092579607843e-01 -4.00528455490196e-01 -5.74254281745098e-01 -5.87869474313725e-01 -1.83508696647059e-01 -3.93928937058824e-01 -4.68707734509804e-01 -4.60770277843137e-01 -4.73011558823529e-01 -6.07667730196078e-01 -5.23335975411765e-01 -7.1917980372549e-01 -7.51714312941177e-01
"WALKING_UPSTAIRS" 28 2.62005841764706e-01 -2.79443943478431e-02 -1.21514025692157e-01 -2.42062430294118e-01 -1.46753877035294e-01 -2.8598691372549e-01 8.54508231764706e-01 -3.33223996666667e-01 -2.65207858431373e-01 -9.44697800196078e-01 -9.27641087843137e-01 -9.00514013333333e-01 7.06831871117647e-02 2.22985408245098e-02 7.49081657058823e-03 -3.12671655921569e-01 -3.31602407372549e-01 -6.37488941176471e-01 -1.29362970764706e-01 2.12250958019608e-02 1.03720987705882e-01 -5.18818227843137e-01 -4.79319521372549e-01 -1.89306812833333e-01 -8.0568055454902e-02 -4.92552129156863e-02 -7.52610437019608e-02 -4.94282913529412e-01 -6.90571101960784e-01 -6.03568264117647e-01 -1.86240503960784e-01 -2.11928666470588e-01 -1.86240503960784e-01 -2.11928666470588e-01 -3.88086248235294e-01 -3.25362338235294e-01 -2.63415282690196e-01 -4.76923344705882e-01 -6.20279797647059e-01 -6.70132120784314e-01 -2.66101343372549e-01 -1.90589069119608e-01 -4.01732939215686e-01 -2.33726643921569e-01 -1.78554981115686e-01 -2.81685159607843e-01 -3.18866730039216e-01 -3.58009373333333e-01 -5.87813565294118e-01 -3.7027368e-01 -3.49026567647059e-01 -6.8790763372549e-01 -4.03636283921569e-01 -5.22066500784314e-01 -3.18210999529412e-01 -5.56383410588235e-01 -4.59989315686274e-01 -2.2624337505098e-01 -2.13519364760784e-01 -3.34626168823529e-01 -2.94433415745098e-01 -3.74495907647059e-01 -5.34835409607843e-01 -5.28187016862745e-01 -6.62505819411765e-01 -7.0485275745098e-01
